dataset,accuracy_mean,accuracy_standard_deviation,time_training_seconds,time_test_seconds
50,0.10562248995983936,0.007991866964711804,25.39473793310001,25.568949938500012
100,0.1173913043478261,0.0038359392709931823,42.661620984700015,41.86697302569997
200,0.1345442536327609,0.022996569542020926,74.40049805570007,72.92283859220008
300,0.12464522232734151,0.04039926192861875,105.33876188150012,101.70402414040001
