dataset,accuracy_mean,accuracy_standard_deviation,time_training_seconds,time_test_seconds
50,0.3144578313253012,0.002868043545599531,35.775875312900006,35.3079711012
100,0.3639588100686499,0.003089244851258571,75.2503522796,74.54514445579993
